# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
QG37_08083	GENE_QG37_08083	QG37_08083.t01		0	1	0	94	0	74	0	11	0	1	0	0	0	0	10
QG37_08083	QG37_08083	XM_018316835.1	protein_coding	0	0	0	95	0	10	0	0	11	0	0	0	0	0	74
QG37_08084	QG37_08084	XM_018316836.1	protein_coding	0	0	0	56	0	8	0	0	2	0	0	0	0	0	46
QG37_08087	GENE_QG37_08087	QG37_08087.t01		0	0	0	33	0	13	0	0	0	0	0	0	0	0	20
QG37_08087	QG37_08087	XM_018316837.1	protein_coding	0	0	0	33	0	13	0	0	0	0	0	0	0	0	20
QG37_08089	GENE_QG37_08089	QG37_08089.t01		0	0	0	71	0	54	0	7	0	0	0	0	0	0	10
QG37_08089	QG37_08089	XM_018316838.1	protein_coding	0	0	0	71	0	54	0	0	7	0	0	0	0	0	10
QG37_08090	GENE_QG37_08090	QG37_08090.t01		0	0	0	85	0	11	0	12	0	0	0	0	0	0	62
QG37_08090	QG37_08090	XM_018316839.1	protein_coding	0	0	0	85	0	62	0	0	12	0	0	0	0	0	11
QG37_08091	GENE_QG37_08091	QG37_08091.t01		0	0	0	105	0	21	0	9	0	0	0	0	0	0	75
QG37_08091	QG37_08091	XM_018316840.1	protein_coding	0	0	0	105	0	75	0	0	9	0	0	0	0	0	21
QG37_08092	GENE_QG37_08092	QG37_08092.t01		0	0	0	112	0	44	0	3	0	0	0	0	0	0	65
QG37_08092	QG37_08092	XM_018316841.1	protein_coding	0	0	0	112	0	65	0	0	3	0	0	0	0	0	44
QG37_08093	GENE_QG37_08093	QG37_08093.t01		0	0	0	134	0	59	0	29	0	0	0	0	0	0	46
QG37_08093	QG37_08093	XM_018316842.1	protein_coding	0	0	0	134	0	59	0	0	29	0	0	0	0	0	46
QG37_08094	GENE_QG37_08094	QG37_08094.t01		0	0	0	126	0	63	0	1	0	0	0	0	0	0	62
QG37_08094	QG37_08094	XM_018316843.1	protein_coding	0	0	0	126	0	62	0	0	1	0	0	0	0	0	63
QG37_08097	GENE_QG37_08097	QG37_08097.t01		0	0	0	125	0	73	0	4	0	0	0	0	0	0	48
QG37_08097	QG37_08097	XM_018316844.1	protein_coding	0	0	0	125	0	48	0	0	4	0	0	0	0	0	73
QG37_08098	GENE_QG37_08098	QG37_08098.t01		0	0	0	161	0	46	0	39	0	0	0	0	0	0	76
QG37_08098	QG37_08098	XM_018316845.1	protein_coding	0	0	0	161	0	46	0	0	39	0	0	0	0	0	76
QG37_08099	GENE_QG37_08099	QG37_08099.t01		0	0	0	144	0	62	0	22	0	0	0	0	0	0	60
QG37_08099	QG37_08099	XM_018316846.1	protein_coding	0	0	0	144	0	62	0	0	22	0	0	0	0	0	60
QG37_08100	GENE_QG37_08100	QG37_08100.t01		0	0	0	95	0	32	0	2	0	0	0	0	0	0	61
QG37_08100	QG37_08100	XM_018316847.1	protein_coding	0	0	0	95	0	61	0	0	2	0	0	0	0	0	32
QG37_08101	GENE_QG37_08101	QG37_08101.t01		0	0	0	93	0	45	0	3	0	0	0	0	0	0	45
QG37_08101	QG37_08101	XM_018316848.1	protein_coding	0	0	0	93	0	45	0	0	3	0	0	0	0	0	45
QG37_08102	GENE_QG37_08102	QG37_08102.t01		0	0	0	107	0	55	0	2	0	0	0	0	0	0	50
QG37_08102	QG37_08102	XM_018316849.1	protein_coding	0	0	0	107	0	55	0	0	2	0	0	0	0	0	50
QG37_08103	GENE_QG37_08103	QG37_08103.t01		0	0	0	111	0	51	0	9	0	0	0	0	0	0	51
QG37_08103	QG37_08103	XM_018316850.1	protein_coding	0	0	0	111	0	51	0	0	9	0	0	0	0	0	51
QG37_08104	GENE_QG37_08104	QG37_08104.t01		0	0	0	111	0	40	0	11	0	0	0	0	0	0	60
QG37_08104	QG37_08104	XM_018316851.1	protein_coding	0	0	0	111	0	40	0	0	11	0	0	0	0	0	60
QG37_08105	QG37_08105	XM_018316852.1	protein_coding	0	0	0	115	0	48	0	0	4	0	0	0	0	0	63
QG37_08106	GENE_QG37_08106	QG37_08106.t01		0	0	0	86	0	29	0	3	0	0	0	0	0	0	54
QG37_08106	QG37_08106	XM_018316853.1	protein_coding	0	0	0	86	0	29	0	0	3	0	0	0	0	0	54
QG37_08107	GENE_QG37_08107	QG37_08107.t01		0	0	0	80	0	51	0	7	0	0	0	0	0	0	22
QG37_08107	QG37_08107	XM_018316854.1	protein_coding	0	0	0	80	0	22	0	0	7	0	0	0	0	0	51
QG37_08108	QG37_08108	XM_018316855.1	protein_coding	0	0	0	62	0	15	0	0	7	0	0	0	0	0	40
QG37_08109	GENE_QG37_08109	QG37_08109.t01		0	0	0	60	0	49	0	1	0	0	0	0	0	0	10
QG37_08109	QG37_08109	XM_018316856.1	protein_coding	0	0	0	60	0	10	0	0	1	0	0	0	0	0	49
QG37_08112	GENE_QG37_08112	QG37_08112.t01		0	0	0	40	0	32	0	2	0	0	0	0	0	0	6
QG37_08112	QG37_08112	XM_018316857.1	protein_coding	0	0	0	40	0	6	0	0	2	0	0	0	0	0	32
QG37_08113	GENE_QG37_08113	QG37_08113.t01		0	0	0	32	0	28	0	0	0	0	0	0	0	0	4
QG37_08113	QG37_08113	XM_018316858.1	protein_coding	0	0	0	32	0	4	0	0	0	0	0	0	0	0	28
QG37_08115	GENE_QG37_08115	QG37_08115.t01		0	0	0	70	0	54	0	0	0	0	0	0	0	0	16
QG37_08115	QG37_08115	XM_018316859.1	protein_coding	0	0	0	70	0	54	0	0	0	0	0	0	0	0	16
QG37_08116	GENE_QG37_08116	QG37_08116.t01		0	0	0	77	0	19	0	1	0	0	0	0	0	0	57
QG37_08116	QG37_08116	XM_018316860.1	protein_coding	0	0	0	77	0	57	0	0	1	0	0	0	0	0	19
QG37_08117	GENE_QG37_08117	QG37_08117.t01		0	0	0	80	0	60	0	0	0	0	0	0	0	0	20
QG37_08117	QG37_08117	XM_018316861.1	protein_coding	0	0	0	80	0	60	0	0	0	0	0	0	0	0	20
QG37_08118	GENE_QG37_08118	QG37_08118.t01		0	0	0	92	0	20	0	2	0	0	0	0	0	0	70
QG37_08118	QG37_08118	XM_018316862.1	protein_coding	0	0	0	92	0	70	0	0	2	0	0	0	0	0	20
QG37_08119	GENE_QG37_08119	QG37_08119.t01		0	1	0	129	0	30	0	26	0	1	0	0	0	0	74
QG37_08119	QG37_08119	XM_018316863.1	protein_coding	0	0	0	130	0	74	0	0	26	0	0	0	0	0	30
QG37_08120	GENE_QG37_08120	QG37_08120.t01		0	0	0	123	0	54	0	3	0	0	0	0	0	0	66
QG37_08120	QG37_08120	XM_018316864.1	protein_coding	0	0	0	123	0	66	0	0	3	0	0	0	0	0	54
QG37_08121	GENE_QG37_08121	QG37_08121.t01		0	0	0	122	0	60	0	5	0	0	0	0	0	0	57
QG37_08121	QG37_08121	XM_018316865.1	protein_coding	0	0	0	122	0	57	0	0	5	0	0	0	0	0	60
QG37_08122	QG37_08122	XM_018316866.1	protein_coding	0	0	0	131	0	55	0	0	6	0	0	0	0	0	70
QG37_08123	GENE_QG37_08123	QG37_08123.t01		0	0	0	96	0	61	0	1	0	0	0	0	0	0	34
QG37_08123	QG37_08123	XM_018316867.1	protein_coding	0	0	0	96	0	34	0	0	1	0	0	0	0	0	61
QG37_08124	QG37_08124	XM_018316868.1	protein_coding	0	0	0	95	0	33	0	0	10	0	0	0	0	0	52
QG37_08125	GENE_QG37_08125	QG37_08125.t01		0	0	0	91	0	28	0	7	0	0	0	0	0	0	56
QG37_08125	QG37_08125	XM_018316869.1	protein_coding	0	0	0	91	0	28	0	0	7	0	0	0	0	0	56
QG37_08126	GENE_QG37_08126	QG37_08126.t01		0	0	0	84	0	35	0	12	0	0	0	0	0	0	37
QG37_08126	QG37_08126	XM_018316870.1	protein_coding	0	0	0	84	0	37	0	0	12	0	0	0	0	0	35
QG37_08127	GENE_QG37_08127	QG37_08127.t01		0	0	0	79	0	28	0	4	0	0	0	0	0	0	47
QG37_08127	QG37_08127	XM_018316871.1	protein_coding	0	0	0	79	0	47	0	0	4	0	0	0	0	0	28
QG37_08128	GENE_QG37_08128	QG37_08128.t01		0	0	0	78	0	37	0	3	0	0	0	0	0	0	38
QG37_08128	QG37_08128	XM_018316872.1	protein_coding	0	0	0	78	0	38	0	0	3	0	0	0	0	0	37
QG37_08129	GENE_QG37_08129	QG37_08129.t01		0	0	0	70	0	30	0	1	0	0	0	0	0	0	39
QG37_08129	QG37_08129	XM_018316873.1	protein_coding	0	0	0	70	0	39	0	0	1	0	0	0	0	0	30
QG37_08130	GENE_QG37_08130	QG37_08130.t01		0	0	0	76	0	29	0	11	0	0	0	0	0	0	36
QG37_08130	QG37_08130	XM_018316874.1	protein_coding	0	0	0	76	0	36	0	0	11	0	0	0	0	0	29
QG37_08131	QG37_08131	XM_018316875.1	protein_coding	0	0	0	70	0	29	0	0	0	0	0	0	0	0	41
QG37_08132	GENE_QG37_08132	QG37_08132.t01		0	0	0	71	0	39	0	6	0	0	0	0	0	0	26
QG37_08132	QG37_08132	XM_018316876.1	protein_coding	0	0	0	71	0	26	0	0	6	0	0	0	0	0	39
QG37_08133	GENE_QG37_08133	QG37_08133.t01		0	0	0	71	0	20	0	7	0	0	0	0	0	0	44
QG37_08133	QG37_08133	XM_018316877.1	protein_coding	0	0	0	71	0	20	0	0	7	0	0	0	0	0	44
QG37_08134	GENE_QG37_08134	QG37_08134.t01		0	0	0	52	0	39	0	2	0	0	0	0	0	0	11
QG37_08134	QG37_08134	XM_018316878.1	protein_coding	0	0	0	52	0	11	0	0	2	0	0	0	0	0	39
QG37_08135	GENE_QG37_08135	QG37_08135.t01		0	0	0	55	0	10	0	8	0	0	0	0	0	0	37
QG37_08135	QG37_08135	XM_018316879.1	protein_coding	0	0	0	55	0	10	0	0	8	0	0	0	0	0	37
QG37_08136	GENE_QG37_08136	QG37_08136.t01		0	0	0	47	0	21	0	5	0	0	0	0	0	0	21
QG37_08136	QG37_08136	XM_018316880.1	protein_coding	0	0	0	47	0	21	0	0	5	0	0	0	0	0	21
QG37_08137	QG37_08137	XM_018316881.1	protein_coding	0	0	0	50	0	24	0	0	18	0	0	0	0	0	8
QG37_08138	GENE_QG37_08138	QG37_08138.t01		0	0	0	46	0	20	0	1	0	0	0	0	0	0	25
QG37_08138	QG37_08138	XM_018316882.1	protein_coding	0	0	0	46	0	25	0	0	1	0	0	0	0	0	20
QG37_08139	GENE_QG37_08139	QG37_08139.t01		0	0	0	51	0	22	0	8	0	0	0	0	0	0	21
QG37_08139	QG37_08139	XM_018316883.1	protein_coding	0	0	0	51	0	21	0	0	8	0	0	0	0	0	22
QG37_08140	GENE_QG37_08140	QG37_08140.t01		0	0	0	64	0	24	0	3	0	0	0	0	0	0	37
QG37_08140	QG37_08140	XM_018316884.1	protein_coding	0	0	0	64	0	37	0	0	3	0	0	0	0	0	24
QG37_08141	GENE_QG37_08141	QG37_08141.t01		0	0	0	62	0	36	0	1	0	0	0	0	0	0	25
QG37_08141	QG37_08141	XM_018316885.1	protein_coding	0	0	0	62	0	36	0	0	1	0	0	0	0	0	25
QG37_08142	GENE_QG37_08142	QG37_08142.t01		0	0	0	70	0	27	0	9	0	0	0	0	0	0	34
QG37_08142	QG37_08142	XM_018316886.1	protein_coding	0	0	0	70	0	34	0	0	9	0	0	0	0	0	27
QG37_08143	GENE_QG37_08143	QG37_08143.t01		0	0	0	65	0	26	0	0	0	0	0	0	0	0	39
QG37_08143	QG37_08143	XM_018316887.1	protein_coding	0	0	0	65	0	39	0	0	0	0	0	0	0	0	26
QG37_08144	GENE_QG37_08144	QG37_08144.t01		0	0	0	65	0	24	0	5	0	0	0	0	0	0	36
QG37_08144	QG37_08144	XM_018316888.1	protein_coding	0	0	0	65	0	36	0	0	5	0	0	0	0	0	24
QG37_08145	GENE_QG37_08145	QG37_08145.t01		0	0	0	60	0	30	0	3	0	0	0	0	0	0	27
QG37_08145	QG37_08145	XM_018316889.1	protein_coding	0	0	0	60	0	30	0	0	3	0	0	0	0	0	27
QG37_08146	GENE_QG37_08146	QG37_08146.t01		0	0	0	66	0	26	0	10	0	0	0	0	0	0	30
QG37_08146	QG37_08146	XM_018316890.1	protein_coding	0	0	0	66	0	26	0	0	10	0	0	0	0	0	30
QG37_08147	GENE_QG37_08147	QG37_08147.t01		0	0	0	74	0	32	0	8	0	0	0	0	0	0	34
QG37_08147	QG37_08147	XM_018316891.1	protein_coding	0	0	0	74	0	32	0	0	8	0	0	0	0	0	34
QG37_08149	GENE_QG37_08149	QG37_08149.t01		0	0	0	72	0	31	0	0	0	0	0	0	0	0	41
QG37_08149	QG37_08149	XM_018316892.1	protein_coding	0	0	0	72	0	31	0	0	0	0	0	0	0	0	41
QG37_08150	GENE_QG37_08150	QG37_08150.t01		0	0	0	78	0	38	0	3	0	0	0	0	0	0	37
QG37_08150	QG37_08150	XM_018316893.1	protein_coding	0	0	0	78	0	38	0	0	3	0	0	0	0	0	37
QG37_08151	GENE_QG37_08151	QG37_08151.t01		0	0	0	63	0	24	0	19	0	0	0	0	0	0	20
QG37_08151	QG37_08151	XM_018316894.1	protein_coding	0	0	0	63	0	24	0	0	19	0	0	0	0	0	20
QG37_08152	GENE_QG37_08152	QG37_08152.t01		0	0	0	97	0	31	0	20	0	0	0	0	0	0	46
QG37_08152	QG37_08152	XM_018316895.1	protein_coding	0	0	0	97	0	46	0	0	20	0	0	0	0	0	31
QG37_08153	GENE_QG37_08153	QG37_08153.t01		0	0	0	77	0	48	0	0	0	0	0	0	0	0	29
QG37_08153	QG37_08153	XM_018316896.1	protein_coding	0	0	0	77	0	48	0	0	0	0	0	0	0	0	29
QG37_08154	GENE_QG37_08154	QG37_08154.t01		0	0	0	86	0	48	0	4	0	0	0	0	0	0	34
QG37_08154	QG37_08154	XM_018316897.1	protein_coding	0	0	0	86	0	48	0	0	4	0	0	0	0	0	34
QG37_08155	GENE_QG37_08155	QG37_08155.t01		0	0	0	85	0	43	0	1	0	0	0	0	0	0	41
QG37_08155	QG37_08155	XM_018316898.1	protein_coding	0	0	0	85	0	43	0	0	1	0	0	0	0	0	41
QG37_08156	GENE_QG37_08156	QG37_08156.t01		0	0	0	104	0	47	0	8	0	0	0	0	0	0	49
QG37_08156	QG37_08156	XM_018316899.1	protein_coding	0	0	0	104	0	49	0	0	8	0	0	0	0	0	47
QG37_08157	GENE_QG37_08157	QG37_08157.t01		0	0	0	94	0	47	0	43	0	0	0	0	0	0	4
QG37_08157	QG37_08157	XM_018316900.1	protein_coding	0	0	0	94	0	4	0	0	43	0	0	0	0	0	47
QG37_08158	GENE_QG37_08158	QG37_08158.t01		0	0	0	51	0	0	0	0	0	0	0	0	0	0	51
QG37_08158	QG37_08158	XM_018316901.1	protein_coding	0	0	0	51	0	0	0	0	0	0	0	0	0	0	51
QG37_08160	GENE_QG37_08160	QG37_08160.t01		0	0	0	83	0	16	0	3	0	0	0	0	0	0	64
QG37_08160	QG37_08160	XM_018316902.1	protein_coding	0	0	0	83	0	64	0	0	3	0	0	0	0	0	16
QG37_08161	GENE_QG37_08161	QG37_08161.t01		0	0	0	94	0	68	0	4	0	0	0	0	0	0	22
QG37_08161	QG37_08161	XM_018316903.1	protein_coding	0	0	0	94	0	68	0	0	4	0	0	0	0	0	22
QG37_08162	GENE_QG37_08162	QG37_08162.t01		0	0	0	98	0	60	0	3	0	0	0	0	0	0	35
QG37_08162	QG37_08162	XM_018316904.1	protein_coding	0	0	0	98	0	60	0	0	3	0	0	0	0	0	35
QG37_08163	GENE_QG37_08163	QG37_08163.t01		0	0	0	158	0	46	0	14	0	0	0	0	0	0	98
QG37_08163	QG37_08163	XM_018316905.1	protein_coding	0	0	0	158	0	98	0	0	14	0	0	0	0	0	46
QG37_08164	QG37_08164	XM_018316906.1	protein_coding	0	0	0	153	0	104	0	0	4	0	0	0	0	0	45
QG37_08165	GENE_QG37_08165	QG37_08165.t01		0	0	0	173	0	62	0	10	0	0	0	0	0	0	101
QG37_08165	QG37_08165	XM_018316907.1	protein_coding	0	0	0	173	0	101	0	0	10	0	0	0	0	0	62
QG37_08166	GENE_QG37_08166	QG37_08166.t01		0	0	0	167	0	88	0	25	0	0	0	0	0	0	54
QG37_08166	QG37_08166	XM_018316908.1	protein_coding	0	0	0	167	0	88	0	0	25	0	0	0	0	0	54
QG37_08167	GENE_QG37_08167	QG37_08167.t01		0	0	0	170	0	66	0	9	0	0	0	0	0	0	95
QG37_08167	QG37_08167	XM_018316909.1	protein_coding	0	0	0	170	0	66	0	0	9	0	0	0	0	0	95
QG37_08168	QG37_08168	XM_018316910.1	protein_coding	0	0	0	170	0	62	0	0	9	0	0	0	0	0	99
QG37_08169	GENE_QG37_08169	QG37_08169.t01		0	1	0	166	0	56	0	7	0	1	0	0	0	0	104
QG37_08169	QG37_08169	XM_018316911.1	protein_coding	0	0	0	167	0	56	0	0	7	0	0	0	0	0	104
QG37_08170	GENE_QG37_08170	QG37_08170.t01		0	1	0	158	0	54	0	1	0	1	0	0	0	0	104
QG37_08170	QG37_08170	XM_018316912.1	protein_coding	0	0	0	159	0	54	0	0	1	0	0	0	0	0	104
QG37_08171	GENE_QG37_08171	QG37_08171.t01		0	0	0	156	0	105	0	14	0	0	0	0	0	0	37
QG37_08171	QG37_08171	XM_018316913.1	protein_coding	0	0	0	156	0	37	0	0	14	0	0	0	0	0	105
QG37_08172	GENE_QG37_08172	QG37_08172.t01		0	0	0	94	0	68	0	0	0	0	0	0	0	0	26
QG37_08172	QG37_08172	XM_018316914.1	protein_coding	0	0	0	94	0	26	0	0	0	0	0	0	0	0	68
QG37_08173	GENE_QG37_08173	QG37_08173.t01		0	0	0	96	0	32	0	5	0	0	0	0	0	0	59
QG37_08173	QG37_08173	XM_018316915.1	protein_coding	0	0	0	96	0	32	0	0	5	0	0	0	0	0	59
QG37_08174	GENE_QG37_08174	QG37_08174.t01		0	0	0	89	0	38	0	14	0	0	0	0	0	0	37
QG37_08174	QG37_08174	XM_018316916.1	protein_coding	0	0	0	89	0	38	0	0	14	0	0	0	0	0	37
QG37_08175	GENE_QG37_08175	QG37_08175.t01		0	0	0	63	0	36	0	5	0	0	0	0	0	0	22
QG37_08175	QG37_08175	XM_018316917.1	protein_coding	0	0	0	63	0	36	0	0	5	0	0	0	0	0	22
QG37_08176	GENE_QG37_08176	QG37_08176.t01		0	0	0	74	0	32	0	10	0	0	0	0	0	0	32
QG37_08176	QG37_08176	XM_018316918.1	protein_coding	0	0	0	74	0	32	0	0	10	0	0	0	0	0	32
QG37_08177	GENE_QG37_08177	QG37_08177.t01		0	0	0	68	0	28	0	3	0	0	0	0	0	0	37
QG37_08177	QG37_08177	XM_018316919.1	protein_coding	0	0	0	68	0	28	0	0	3	0	0	0	0	0	37
QG37_08178	QG37_08178	XM_018316920.1	protein_coding	0	0	0	78	0	33	0	0	4	0	0	0	0	0	41
QG37_08179	GENE_QG37_08179	QG37_08179.t01		0	0	0	77	0	38	0	8	0	0	0	0	0	0	31
QG37_08179	QG37_08179	XM_018316921.1	protein_coding	0	0	0	77	0	31	0	0	8	0	0	0	0	0	38
QG37_08180	GENE_QG37_08180	QG37_08180.t01		0	1	0	73	0	36	0	9	0	1	0	0	0	0	29
QG37_08180	QG37_08180	XM_018316922.1	protein_coding	0	0	0	74	0	29	0	0	9	0	0	0	0	0	36
QG37_08182	QG37_08182	XM_018316923.1	protein_coding	0	0	0	77	0	35	0	0	11	0	0	0	0	0	31
QG37_08183	GENE_QG37_08183	QG37_08183.t01		0	0	0	83	0	30	0	9	0	0	0	0	0	0	44
QG37_08183	QG37_08183	XM_018316924.1	protein_coding	0	0	0	83	0	44	0	0	9	0	0	0	0	0	30
QG37_08184	GENE_QG37_08184	QG37_08184.t01		0	0	0	70	0	23	0	1	0	0	0	0	0	0	46
QG37_08184	QG37_08184	XM_018316925.1	protein_coding	0	0	0	70	0	46	0	0	1	0	0	0	0	0	23
QG37_08185	GENE_QG37_08185	QG37_08185.t01		0	0	0	75	0	37	0	10	0	0	0	0	0	0	28
QG37_08185	QG37_08185	XM_018316926.1	protein_coding	0	0	0	75	0	37	0	0	10	0	0	0	0	0	28
QG37_08186	GENE_QG37_08186	QG37_08186.t01		0	0	0	90	0	37	0	17	0	0	0	0	0	0	36
QG37_08186	QG37_08186	XM_018316927.1	protein_coding	0	0	0	90	0	37	0	0	17	0	0	0	0	0	36
QG37_08187	GENE_QG37_08187	QG37_08187.t01		0	0	0	104	0	47	0	12	0	0	0	0	0	0	45
QG37_08187	QG37_08187	XM_018316928.1	protein_coding	0	0	0	104	0	47	0	0	12	0	0	0	0	0	45
QG37_08188	GENE_QG37_08188	QG37_08188.t01		0	0	0	91	0	38	0	17	0	0	0	0	0	0	36
QG37_08188	QG37_08188	XM_018316929.1	protein_coding	0	0	0	91	0	38	0	0	17	0	0	0	0	0	36
QG37_08189	GENE_QG37_08189	QG37_08189.t01		0	0	0	82	0	37	0	0	0	0	0	0	0	0	45
QG37_08189	QG37_08189	XM_018316930.1	protein_coding	0	0	0	82	0	45	0	0	0	0	0	0	0	0	37
QG37_08190	GENE_QG37_08190	QG37_08190.t01		0	0	0	89	0	50	0	3	0	0	0	0	0	0	36
QG37_08190	QG37_08190	XM_018316931.1	protein_coding	0	0	0	89	0	50	0	0	3	0	0	0	0	0	36
QG37_08191	GENE_QG37_08191	QG37_08191.t01		0	0	0	95	0	39	0	19	0	0	0	0	0	0	37
QG37_08191	QG37_08191	XM_018316932.1	protein_coding	0	0	0	95	0	39	0	0	19	0	0	0	0	0	37
QG37_08192	GENE_QG37_08192	QG37_08192.t01		0	0	0	76	0	9	0	30	0	0	0	0	0	0	37
QG37_08192	QG37_08192	XM_018316933.1	protein_coding	0	0	0	76	0	9	0	0	30	0	0	0	0	0	37
QG37_08193	GENE_QG37_08193	QG37_08193.t01		0	0	0	47	0	39	0	8	0	0	0	0	0	0	0
QG37_08193	QG37_08193	XM_018316934.1	protein_coding	0	0	0	47	0	0	0	0	8	0	0	0	0	0	39
QG37_08194	GENE_QG37_08194	QG37_08194.t01		0	0	0	45	0	35	0	2	0	0	0	0	0	0	8
QG37_08194	QG37_08194	XM_018316935.1	protein_coding	0	0	0	45	0	35	0	0	2	0	0	0	0	0	8
QG37_08195	GENE_QG37_08195	QG37_08195.t01		0	0	0	46	0	29	0	1	0	0	0	0	0	0	16
QG37_08195	QG37_08195	XM_018316936.1	protein_coding	0	0	0	46	0	29	0	0	1	0	0	0	0	0	16
QG37_08196	GENE_QG37_08196	QG37_08196.t01		0	0	0	55	0	17	0	0	0	0	0	0	0	0	38
QG37_08196	QG37_08196	XM_018316937.1	protein_coding	0	0	0	55	0	38	0	0	0	0	0	0	0	0	17
QG37_08197	GENE_QG37_08197	QG37_08197.t01		0	0	0	85	0	54	0	14	0	0	0	0	0	0	17
QG37_08197	QG37_08197	XM_018316938.1	protein_coding	0	0	0	85	0	54	0	0	14	0	0	0	0	0	17
QG37_08200	GENE_QG37_08200	QG37_08200.t01		0	0	0	87	0	56	0	1	0	0	0	0	0	0	30
QG37_08200	QG37_08200	XM_018316939.1	protein_coding	0	0	0	87	0	56	0	0	1	0	0	0	0	0	30
QG37_08201	GENE_QG37_08201	QG37_08201.t01		0	0	0	98	0	60	0	9	0	0	0	0	0	0	29
QG37_08201	QG37_08201	XM_018316940.1	protein_coding	0	0	0	98	0	60	0	0	9	0	0	0	0	0	29
QG37_08202	GENE_QG37_08202	QG37_08202.t01		0	0	0	106	0	56	0	7	0	0	0	0	0	0	43
QG37_08202	QG37_08202	XM_018316941.1	protein_coding	0	0	0	106	0	56	0	0	7	0	0	0	0	0	43
QG37_08203	QG37_08203	XM_018316942.1	protein_coding	0	0	0	101	0	51	0	0	6	0	0	0	0	0	44
QG37_08204	GENE_QG37_08204	QG37_08204.t01		0	0	0	111	0	53	0	12	0	0	0	0	0	0	46
QG37_08204	QG37_08204	XM_018316943.1	protein_coding	0	0	0	111	0	53	0	0	12	0	0	0	0	0	46
QG37_08205	GENE_QG37_08205	QG37_08205.t01		0	0	0	104	0	42	0	13	0	0	0	0	0	0	49
QG37_08205	QG37_08205	XM_018316944.1	protein_coding	0	0	0	104	0	42	0	0	13	0	0	0	0	0	49
QG37_08206	GENE_QG37_08206	QG37_08206.t01		0	0	0	111	0	59	0	7	0	0	0	0	0	0	45
QG37_08206	QG37_08206	XM_018316945.1	protein_coding	0	0	0	111	0	45	0	0	7	0	0	0	0	0	59
QG37_08207	GENE_QG37_08207	QG37_08207.t01		0	0	0	102	0	43	0	3	0	0	0	0	0	0	56
QG37_08207	QG37_08207	XM_018316946.1	protein_coding	0	0	0	102	0	43	0	0	3	0	0	0	0	0	56
QG37_08208	GENE_QG37_08208	QG37_08208.t01		0	0	0	94	0	51	0	1	0	0	0	0	0	0	42
QG37_08208	QG37_08208	XM_018316947.1	protein_coding	0	0	0	94	0	42	0	0	1	0	0	0	0	0	51
QG37_08209	GENE_QG37_08209	QG37_08209.t01		0	1	0	89	0	33	0	9	0	1	0	0	0	0	48
QG37_08209	QG37_08209	XM_018316948.1	protein_coding	0	0	0	90	0	33	0	0	9	0	0	0	0	0	48
QG37_08210	GENE_QG37_08210	QG37_08210.t01		0	0	0	73	0	44	0	29	0	0	0	0	0	0	0
QG37_08210	QG37_08210	XM_018316949.1	protein_coding	0	0	0	73	0	0	0	0	29	0	0	0	0	0	44
QG37_08213	QG37_08213	XM_018316950.1	protein_coding	0	0	0	63	0	60	0	0	0	0	0	0	0	0	3
QG37_08214	GENE_QG37_08214	QG37_08214.t01		0	0	0	68	0	59	0	0	0	0	0	0	0	0	9
QG37_08214	QG37_08214	XM_018316951.1	protein_coding	0	0	0	68	0	59	0	0	0	0	0	0	0	0	9
QG37_08215	GENE_QG37_08215	QG37_08215.t01		0	0	0	69	0	9	0	4	0	0	0	0	0	0	56
QG37_08215	QG37_08215	XM_018316952.1	protein_coding	0	0	0	69	0	56	0	0	4	0	0	0	0	0	9
QG37_08216	GENE_QG37_08216	QG37_08216.t01		0	0	0	70	0	18	0	0	0	0	0	0	0	0	52
QG37_08216	QG37_08216	XM_018316953.1	protein_coding	0	0	0	70	0	18	0	0	0	0	0	0	0	0	52
QG37_08217	GENE_QG37_08217	QG37_08217.t01		0	0	0	76	0	13	0	8	0	0	0	0	0	0	55
QG37_08217	QG37_08217	XM_018316954.1	protein_coding	0	0	0	76	0	13	0	0	8	0	0	0	0	0	55
QG37_08218	GENE_QG37_08218	QG37_08218.t01		0	0	0	75	0	60	0	3	0	0	0	0	0	0	12
QG37_08218	QG37_08218	XM_018316955.1	protein_coding	0	0	0	75	0	12	0	0	3	0	0	0	0	0	60
QG37_08219	GENE_QG37_08219	QG37_08219.t01		0	0	0	89	0	33	0	3	0	0	0	0	0	0	53
QG37_08219	QG37_08219	XM_018316956.1	protein_coding	0	0	0	89	0	33	0	0	3	0	0	0	0	0	53
QG37_08220	QG37_08220	XM_018316957.1	protein_coding	0	0	0	43	0	32	0	0	0	0	0	0	0	0	11
QG37_08221	GENE_QG37_08221	QG37_08221.t01		0	0	0	45	0	11	0	7	0	0	0	0	0	0	27
QG37_08221	QG37_08221	XM_018316958.1	protein_coding	0	0	0	45	0	27	0	0	7	0	0	0	0	0	11
